id,title,date,image,list_price,list_price_2,selling_price,description,active_ingredient,therapeutic_action,distributor_product_id,supplier_product_id,timestamp,category_id,enterprise_supplier_product_id,status
389,ARTROVET PLUS X 30FP X 5 COMP.,2024-05-12,products/dfv/reduced/prod_262024_red.jpg,0.0,0.0,0.0,Desc. ARTROVET PLUS X 30FP X 5 COMP.,Condroitín sulfato.,"Antiartrósico, regenerador de cartílago.",262024,,2025-08-04 04:02:28.167266+00,6.0,19,1
477,OXISOL X 100 ML,2024-05-12,products/dfv/reduced/prod_262226_red.jpg,0.0,0.0,0.0,Desc. OXISOL X 100 ML,"Oxitetraciclina Clorhidrato 5,7%.",Antibiótico inyectable de amplio espectro,262226,,2025-08-04 04:02:33.604139+00,2.0,19,1
768,SERENEX SPRAY FELINO 70 ML,2024-12-04,products/dfv/reduced/prod_170986_red.jpg,0.0,0.0,0.0,Desc. SERENEX SPRAY FELINO 70 ML,Feromona M2B,"Spray – Feromonoterapia, Feromonas de sincronía que calman y tranquilizan",170986,,2025-08-04 04:01:49.099957+00,2.0,1070,1
769,SERENEX SPRAY CANINO 25 ML,2024-12-04,products/dfv/reduced/prod_170985_red.jpg,0.0,0.0,0.0,Desc. SERENEX SPRAY CANINO 25 ML,Feromona M2B,"Spray – Feromonoterapia, Feromonas de sincronía que calman y tranquilizan",170985,,2025-08-04 04:01:49.476056+00,2.0,1070,1
305,BLOCK PIP. ECO (40-60 KG) X 5.5 ML,2024-05-09,products/dfv/reduced/prod_160055_red.jpg,0.0,0.0,0.0,Desc. BLOCK PIP. ECO (40-60 KG) X 5.5 ML,"Permetrina, Imidacloprid, Piriproxifeno",Pulguicida y garrapaticida. Repelente de mosq.,160055,,2025-08-04 04:01:36.424273+00,4.0,18,1
458,CURAVET PLATA AEROSOL X 440 ML (267 GR),2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. CURAVET PLATA AEROSOL X 440 ML (267 GR),"Fenitrotion 11,05 g, Clorhexidina diacetato 0,175 g, Aluminio 5 g",Antiparasitario externo - Cicatrizante - Curabichera - Antiséptico,262171,,2025-08-04 04:00:55.19695+00,4.0,19,1
608,URSOMARINA 20 KG X 50 COMP.,2024-09-19,,0.0,0.0,0.0,Desc. URSOMARINA 20 KG X 50 COMP.,,,350301,,2025-08-04 04:01:13.928958+00,9.0,707,1
278,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998445,,2024-05-09 04:00:55.126214+00,,3,0
330,NUTRIPET PASTA X 80 GR,2024-05-09,products/dfv/reduced/prod_160197_red.jpg,0.0,0.0,0.0,Desc. NUTRIPET PASTA X 80 GR,"Vitamina E 0,750 g","Suplemento calórico, vitamínico y mineral.",160197,,2025-08-04 04:01:39.47257+00,2.0,18,1
691,BASKEN DOBLE 60 X 3 COMP,2024-12-04,products/dfv/reduced/prod_170080_red.jpg,0.0,0.0,0.0,Desc. BASKEN DOBLE 60 X 3 COMP,Pamoato de Pirantel 288.40 mg. Pamoato de Oxantel 279.60 mg. Praziquantel 100 mg,Antiparasitario de espectro total.,170080,,2025-08-04 04:01:44.543411+00,3.0,1070,1
733,TEA 327 COLLAR GATO X UNIDAD,2024-12-04,products/dfv/reduced/prod_170360_red.jpg,0.0,0.0,0.0,Desc. TEA 327 COLLAR GATO X UNIDAD,Propoxur 10 g.,Antiparasitario externo.,170360,,2025-08-04 04:01:47.225097+00,4.0,1070,1
705,DOMINAL JABON X 90 GR.,2024-12-04,products/dfv/reduced/prod_170177_red.jpg,0.0,0.0,0.0,Desc. DOMINAL JABON X 90 GR.,"Imidacloprid 0,30 g%.",Antiparasitario externo.,170177,,2025-07-28 04:01:44.339244+00,4.0,1070,1
734,TEA 327 COLLAR PERRO CACHORROS,2024-12-04,products/dfv/reduced/prod_170365_red.jpg,0.0,0.0,0.0,Desc. TEA 327 COLLAR PERRO CACHORROS,Propoxur 10 g.,Antiparasitario externo.,170365,,2025-08-04 04:01:47.258169+00,4.0,1070,1
899,CANIS ENDOSPOT 41-60 KG.,2025-07-12,products/dfv/reduced/prod_210100_red.jpg,0.0,0.0,0.0,Desc. CANIS ENDOSPOT 41-60 KG.,"Moxidectina, Praziquantel","Endoparasiticida para el tratamiento, control y prevención de parasitosis  internas:  nematodes y cestodes.",210100,,2025-08-04 04:01:53.44767+00,3.0,1599,1
359,,2024-05-09,,0.0,0.0,0.0,Desc. ,,,160041,,2024-05-09 04:00:51.079552+00,,18,0
219,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,160245,,2024-05-09 04:00:51.144935+00,,3,0
229,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,40308,,2024-05-09 04:00:53.12314+00,,9,0
239,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,926,,2024-05-09 04:00:53.741486+00,,3,0
652,PRURICILONA SPRAY X 15 ML.,2024-10-29,products/dfv/reduced/prod_261081_red.jpg,0.0,0.0,0.0,Desc. PRURICILONA SPRAY X 15 ML.,"Fluocinolona acetonida 0,2 g.","Indicado para felinos, caninos y equinos de deporte.",261081,,2025-08-04 04:02:16.577024+00,2.0,945,1
418,TOTALVET GRANDE X 5 COMP. FP,2024-05-12,products/dfv/reduced/prod_262072_red.jpg,0.0,0.0,0.0,Desc. TOTALVET GRANDE X 5 COMP. FP,"Vitamina A 0,06%; Sulfato de Manganeso 0,3%; Vitamina D3 0,0000625%; Sulfato de Zinc 0,25%; Vitamina E 0,1%; Sulfato Ferroso 2%; Vitamina B1 (Tiamina) 0,05%; Sulfato de Cobre 0,5%; etc.","Tratamiento y prevención de osteoartrosis y procesos inflamatorios de las articulaciones, además de corregir las deficiencias vitamínicas, minerales y de aminoácidos",262072,,2025-08-04 04:02:29.706253+00,2.0,19,1
31,FLOXADAY 400MG X 10 COMP.,2024-02-01,products/dfv/reduced/prod_120078_red.jpg,0.0,0.0,0.0,Desc. FLOXADAY 400MG X 10 COMP.,Levofloxacina,Antibiótico de tercera generación.(Fluoroquinolonas),120078,,2025-08-04 04:00:40.85944+00,2.0,8,1
259,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,99820263,,2024-05-09 04:00:54.36114+00,,3,0
269,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998260,,2024-05-09 04:00:54.862654+00,,3,0
279,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998410,,2024-05-09 04:00:55.244895+00,,3,0
289,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998597,,2024-05-09 04:00:55.463103+00,,3,0
63,CARDIAL  B 2.5 MG. PALAT X 20 COMP.,2024-02-01,products/dfv/reduced/prod_120205_red.jpg,0.0,0.0,0.0,Desc. CARDIAL  B 2.5 MG. PALAT X 20 COMP.,"Benazepril  2,5 mg., Espironolactona 10 mg.",Insuficiencia cardíaca en perros debido a insuficiencia valvular Cardiomiopatía dilatada. El Benazepril actúa como vasodilatador mixto. ,120205,,2025-08-04 04:01:10.185177+00,7.0,8,1
43,GRISEOFULVINA HOLLIDAY 250 MG X 20 COMP,2024-02-01,products/dfv/reduced/prod_120094_red.jpg,0.0,0.0,0.0,Desc. GRISEOFULVINA HOLLIDAY 250 MG X 20 COMP,Griseofulvina micronizada 250 mg/comprimido.,"Antimicítico, fungistático.",120094,,2025-08-04 04:00:52.052272+00,2.0,8,1
73,ECTHOL GMP PERROS H/40 KG.,2024-02-01,products/dfv/reduced/prod_120218_red.jpg,0.0,0.0,0.0,Desc. ECTHOL GMP PERROS H/40 KG.,"Cloranfenicol, Gramicidina, Nistatina, Dexametasona, Papaína, Benzocaína, Cl.de Benzalconio.","Antibiótico, antimicótico, antiinflamatorio.",120218,,2025-08-04 04:01:14.091946+00,4.0,8,1
339,BLOCK SPINO 02.5 A 5 KG XS PERRO/GATO,2024-05-09,products/dfv/reduced/prod_160225_red.jpg,0.0,0.0,0.0,Desc. BLOCK SPINO 02.5 A 5 KG XS PERRO/GATO,Spinosad,Antiparasitario Externo,160225,,2025-08-04 04:01:39.900716+00,4.0,18,1
335,VITAMINA K1 X 10 ML. INY,2024-05-09,products/dfv/reduced/prod_160210_red.jpg,0.0,0.0,0.0,Desc. VITAMINA K1 X 10 ML. INY,Vitamina K1 (Fitomenadiona) 10 mg.,Coagulante.,160210,,2025-08-04 04:01:39.904475+00,2.0,18,1
345,URSOLIV X 75 ML SUSP.,2024-05-09,products/dfv/reduced/prod_160254_red.jpg,0.0,0.0,0.0,Desc. URSOLIV X 75 ML SUSP.,Ácido ursodesoxicólico,Hepatoprotector. Antilitogénico. Litolítico. Colerético.,160254,,2025-08-04 04:01:42.152372+00,9.0,18,1
693,BASKEN 4 PERRO CHICO X 4 COMP.,2024-12-04,products/dfv/reduced/prod_170081_red.jpg,0.0,0.0,0.0,Desc. BASKEN 4 PERRO CHICO X 4 COMP.," Cada 100 gramos contiene: Pamoato de Pirantel 24,17 gramos; Pamoato de Oxantel 23,33 gramos; Oxfendazol 18,83 gramos; Praziquantel 8,33 gramos;",Antiparasitario interno de amplio espectro.,170081,,2025-08-04 04:01:44.617659+00,3.0,1070,1
735,TEA 327 COLLAR PERRO EXTRA GRANDE,2024-12-04,products/dfv/reduced/prod_170372_red.jpg,0.0,0.0,0.0,Desc. TEA 327 COLLAR PERRO EXTRA GRANDE,Propoxur 10 g.,Antiparasitario externo.,170372,,2025-08-04 04:01:47.40785+00,4.0,1070,1
900,GERIOOX X 120 COMP,2025-07-12,products/dfv/reduced/prod_210102_red.jpg,0.0,0.0,0.0,Desc. GERIOOX X 120 COMP,Idem.,"Geriátrico, antioxidante, mejora las funciones vitales del cuerpo, condroprotector.",210102,,2025-08-04 04:01:53.487933+00,2.0,1599,1
122,PRIUS X 50 ML.,2024-02-16,products/dfv/reduced/prod_240251_red.jpg,0.0,0.0,0.0,Desc. PRIUS X 50 ML.,Doramectina 1 g,Antiparasitario externo e interno.,240251,,2025-08-04 04:01:55.923867+00,4.0,9,1
390,P.I.GATO/PERRO 00 A 04 KG.X 1 PIP,2024-05-12,products/dfv/reduced/prod_262028_red.jpg,0.0,0.0,0.0,Desc. P.I.GATO/PERRO 00 A 04 KG.X 1 PIP,Imidacloprid 10 %,Insecticida - Pulguicida - Piojicida,262028,,2025-08-04 04:02:28.351698+00,4.0,19,1
425,SPINOMAX DUO 09 A 18 KG 1 TAB X 2000 MG,2024-05-12,products/dfv/reduced/prod_262086_red.jpg,0.0,0.0,0.0,Desc. SPINOMAX DUO 09 A 18 KG 1 TAB X 2000 MG,Spinosad 30 mg./kg. Y Lufenurón 10 mg./kg.,Combinación de 2 activos pulguicidas por vía oral.,262086,,2025-08-04 04:02:30.13985+00,4.0,19,1
424,TRIAVET X 20 ML,2024-05-12,products/dfv/reduced/prod_262090_red.jpg,0.0,0.0,0.0,Desc. TRIAVET X 20 ML,"Acetonida de Triamcinolona 6 mg, agua destilada c.s.p 100 ml.",Antiinflamatorio esteroide de depósito.,262090,,2025-08-04 04:02:30.297795+00,2.0,19,1
540,RIMADYL 75 MG. MASTICABLE X 60 COMP.,2024-05-12,products/dfv/reduced/prod_283205_red.jpg,0.0,0.0,0.0,Desc. RIMADYL 75 MG. MASTICABLE X 60 COMP.,Carprofeno.,Aine.,283205,,2025-08-04 04:02:36.925519+00,2.0,20,1
505,ALGICAM PETS 4 MG PREMIUM 1 BL X 10,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. ALGICAM PETS 4 MG PREMIUM 1 BL X 10,Meloxicam 4 mg.,Antiflamatorios - Antipiréticos - Analgésicos,262606,,2025-08-04 04:00:58.043088+00,2.0,19,1
306,BLOCK PIP. FIPRO (1-10 KG) X 0.67 ML,2024-05-09,products/dfv/reduced/prod_160056_red.jpg,0.0,0.0,0.0,Desc. BLOCK PIP. FIPRO (1-10 KG) X 0.67 ML,Fipronil.,Pulguicida y garrap. Efecto letal y residual.,160056,,2025-08-04 04:01:36.424337+00,4.0,18,1
331,MELOXIVET GOTAS X 10 ML.,2024-05-09,products/dfv/reduced/prod_160202_red.jpg,0.0,0.0,0.0,Desc. MELOXIVET GOTAS X 10 ML.,"Meloxicam 0,5 mg.",Antiinflamatorio no esteroide.,160202,,2025-08-04 04:01:39.366629+00,2.0,18,1
736,TEA 327 COLLAR PERRO GRANDE,2024-12-04,products/dfv/reduced/prod_170370_red.jpg,0.0,0.0,0.0,Desc. TEA 327 COLLAR PERRO GRANDE,Propoxur 10 g.,Antiparasitario externo.,170370,,2025-08-04 04:01:47.388945+00,4.0,1070,1
141,ROLENAL 50 MG. X 20 COMP.,2024-02-16,products/dfv/reduced/prod_240602_red.jpg,0.0,0.0,0.0,Desc. ROLENAL 50 MG. X 20 COMP.,Tramadol 5%,Hipno-analgésico opioide.,240602,,2025-08-04 04:01:59.461759+00,2.0,9,1
140,MELTRA GOLD 20 KG X 2 COMP (1 C/10 KG),2024-02-16,products/dfv/reduced/prod_240636_red.jpg,0.0,0.0,0.0,Desc. MELTRA GOLD 20 KG X 2 COMP (1 C/10 KG),"Oxbendazol, Praziquantel","Antiparasitario interno para el control de nematodos intestinales, tenias y giardias.",240636,,2025-08-04 04:01:59.554567+00,3.0,9,1
654,TOLTRAZOL CAJA X 3 COMP,2024-10-29,products/dfv/reduced/prod_261150_red.jpg,0.0,0.0,0.0,Desc. TOLTRAZOL CAJA X 3 COMP,Toltrazuril 200 g.,Coccidicida de amplio espectro.,261150,,2025-08-04 04:02:19.070703+00,3.0,945,1
655,TOLTRAZOL SUSP. 50 MG X 10 ML,2024-10-29,products/dfv/reduced/prod_261152_red.jpg,0.0,0.0,0.0,Desc. TOLTRAZOL SUSP. 50 MG X 10 ML,Toltrazuril 5 g. en 100 ml.,Coccidicida de amplio espectro.,261152,,2025-08-04 04:02:19.731169+00,3.0,945,1
251,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,9982004,,2024-05-09 04:00:54.13082+00,,3,0
261,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,99822006,,2024-05-09 04:00:54.565708+00,,3,0
271,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998261,,2024-05-09 04:00:54.888547+00,,3,0
281,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998444,,2024-05-09 04:00:55.096649+00,,3,0
291,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,998709,,2024-05-09 04:00:55.442968+00,,3,0
515,ROCHY PASTA  900 GR       CURABICHERA,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. ROCHY PASTA  900 GR       CURABICHERA," Fipronil 0,25 g, Clorhexidina acetato 0,50 g",Antiparasitario externo - Curabicheras - Antimicrobiano - Cicatrizante,262792,,2025-08-04 04:00:58.666259+00,4.0,19,1
514,ROCHY POLVO  200 GR       CURABICHERA,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. ROCHY POLVO  200 GR       CURABICHERA,"Fipronil 0,25 g, Clorhexidina acetato 0,50 g.",Antiparasitario externo - Curabicheras - Antimicrobiano - Cicatrizante,262793,,2025-08-04 04:00:58.748436+00,4.0,19,1
301,MELOXIVET X 10 COMP.,2024-05-09,products/dfv/reduced/prod_160051_red.jpg,0.0,0.0,0.0,Desc. MELOXIVET X 10 COMP.,Meloxicam 4 mg.,Antiinflamatorio no esteroide.,160051,,2025-08-04 04:01:35.49183+00,2.0,18,1
695,BASKEN 4 PERRO GIGANTE X 3 COMP.,2024-12-04,products/dfv/reduced/prod_170084_red.jpg,0.0,0.0,0.0,Desc. BASKEN 4 PERRO GIGANTE X 3 COMP.," Cada 100 gramos contiene: Pamoato de Pirantel 24,17 gramos; Pamoato de Oxantel 23,33 gramos; Oxfendazol 18,83 gramos; Praziquantel 8,33 gramos;",Antiparasitario interno de amplio espectro.,170084,,2025-08-04 04:01:44.775205+00,3.0,1070,1
737,TEA 327 COLLAR PERRO CHICO Y MEDIANO,2024-12-04,products/dfv/reduced/prod_170375_red.jpg,0.0,0.0,0.0,Desc. TEA 327 COLLAR PERRO CHICO Y MEDIANO,Propoxur 10 g.,Antiparasitario externo.,170375,,2025-08-04 04:01:47.446346+00,4.0,1070,1
902,OSTEO CART PLUS X 30 COMP.,2025-07-12,products/dfv/reduced/prod_210142_red.jpg,0.0,0.0,0.0,Desc. OSTEO CART PLUS X 30 COMP.,"Glucosamina 220,87 mg, DL-Metionina 52,2 mg, L-Cisteína 8,35 mg, Betaína 4,18 mg, Histidina 4,18 mg, Vitamina B6 8,35 mg, Vitamina E 6,26 mg, Gluconato de Zinc 16,91 mg, Gluconato de Magnesio 10,46 mg, Gluconato de Manganeso 10,46 mg, Glicinato de Cobre 1,46 mg, Selenito de Sodio 0,005 mg,",Regenerador osteoarticular.,210142,,2025-08-04 04:01:53.599549+00,6.0,1599,1
118,POWER  GOLD DE 04 A 10 KG 12SEM,2024-02-16,products/dfv/reduced/prod_240202_red.jpg,0.0,0.0,0.0,Desc. POWER  GOLD DE 04 A 10 KG 12SEM,"Fluralaner  13,64 % p/p",Antiparasitario externo pulguicida y garrapaticida,240202,,2025-08-04 04:01:54.707079+00,4.0,9,1
656,PRODERMA OTIC X 30 ML.,2024-10-29,products/dfv/reduced/prod_261155_red.jpg,0.0,0.0,0.0,Desc. PRODERMA OTIC X 30 ML.,,Tratamiento de otitis. Emulsión Ótica.,261155,,2025-08-04 04:02:20.231908+00,2.0,945,1
657,"TOLTRAZOL 'PLUS'"" S X 5 ML.""",2024-10-29,products/dfv/reduced/prod_261154_red.jpg,0.0,0.0,0.0,"Desc. TOLTRAZOL 'PLUS'"" S X 5 ML.""","Toltrazuril, Pamoato de Pirantel, Febantel,","Coccidicida, Ascaricida, Trichuricida, Ancylostomicida y Giardicida.",261154,,2025-08-04 04:02:22.112492+00,3.0,945,1
428,TRIVERMEX 20 KG X 4 CS PREMIUM,2024-05-12,products/dfv/reduced/prod_262091_red.jpg,0.0,0.0,0.0,Desc. TRIVERMEX 20 KG X 4 CS PREMIUM,"Febendazol 250 mg, Pirantel pamoato 25 mg, Praziquantel 25 mg.",Antiparasitario interno de amplio espectro.,262091,,2025-08-04 04:02:30.323312+00,3.0,19,1
50,PRO AGE TONIPET X 21 COMP. HOLLYDAY,2024-02-01,products/dfv/reduced/prod_120113_red.jpg,0.0,0.0,0.0,Desc. PRO AGE TONIPET X 21 COMP. HOLLYDAY,"Taurina, vitaminas Coenzima, Gluconato de Mag.",Suplemento coadyuvante en el tratamiento de animales con cardiopatía o predispuestos a sufrirla.,120113,,2025-08-04 04:01:04.067546+00,7.0,8,1
342,BLOCK SPINO 30 A 40 KG XL COMPRIMIDO,2024-05-09,products/dfv/reduced/prod_160229_red.jpg,0.0,0.0,0.0,Desc. BLOCK SPINO 30 A 40 KG XL COMPRIMIDO,Spinosad,Antiparasitario Externo,160229,,2025-08-04 04:01:40.193631+00,4.0,18,1
65,CARDIAL B 10MG. PALAT X 20 COMP.,2024-02-01,products/dfv/reduced/prod_120209_red.jpg,0.0,0.0,0.0,Desc. CARDIAL B 10MG. PALAT X 20 COMP.,"Benazepril  10 mg., Espironolactona 40 mg.",Insuficiencia cardíaca en perros debido a insuficiencia valvular Cardiomiopatía dilatada. El Benazepril actúa como vasodilatador mixto. ,120209,,2025-08-04 04:01:11.925072+00,7.0,8,1
71,ECTHOL GMP PERROS H/20 KG.,2024-02-01,products/dfv/reduced/prod_120217_red.jpg,0.0,0.0,0.0,Desc. ECTHOL GMP PERROS H/20 KG.,Imidacloprid 100 mg. Cifenotrina 400 mg.,"Pulg, garrap y repelente de insectos con acción residual.",120217,,2025-08-04 04:01:13.175697+00,4.0,8,1
697,CESTODAN INYECTABLE X 10 ML,2024-12-04,products/dfv/reduced/prod_170100_red.jpg,0.0,0.0,0.0,Desc. CESTODAN INYECTABLE X 10 ML,Praziquantel 55 mg.,Tenicida total de amplio espectro.,170100,,2025-08-04 04:01:44.81188+00,3.0,1070,1
738,TEA LARVOX AEROSOL X 419 ML(V),2024-12-04,products/dfv/reduced/prod_170385_red.jpg,0.0,0.0,0.0,Desc. TEA LARVOX AEROSOL X 419 ML(V),"Piretrinas naturales 0,10 g. Metoprene 0,15 g. Propoxur 1,00 g. DDVP 0,47g. Butóxido de Piperonilo 0,40 g",Pulguicida y garrapacida ambiental.,170385,,2025-08-04 04:01:47.622583+00,4.0,1070,1
72,ECTHOL GMP PERROS H/10 KG.,2024-02-01,products/dfv/reduced/prod_120216_red.jpg,0.0,0.0,0.0,Desc. ECTHOL GMP PERROS H/10 KG.,Imidacloprid 100 mg. Cifenotrina 400 mg.,"Pulg, garrap y repelente de insectos con acción residual.",120216,,2025-08-04 04:01:13.191151+00,4.0,8,1
903,OSTEO CART PLUS X 120 COMP.,2025-07-12,products/dfv/reduced/prod_210143_red.jpg,0.0,0.0,0.0,Desc. OSTEO CART PLUS X 120 COMP.,"Glucosamina 220,87 mg, DL-Metionina 52,2 mg, L-Cisteína 8,35 mg, Betaína 4,18 mg, Histidina 4,18 mg, Vitamina B6 8,35 mg, Vitamina E 6,26 mg, Gluconato de Zinc 16,91 mg, Gluconato de Magnesio 10,46 mg, Gluconato de Manganeso 10,46 mg, Glicinato de Cobre 1,46 mg, Selenito de Sodio 0,005 mg,",Regenerador osteoarticular.,210143,,2025-08-04 04:01:53.469591+00,6.0,1599,1
123,POWER COMPRIMIDO 20 A 30 KG X 1 C 2100MG,2024-02-16,products/dfv/reduced/prod_240363_red.jpg,0.0,0.0,0.0,Desc. POWER COMPRIMIDO 20 A 30 KG X 1 C 2100MG,Spinosad.,Pulguicida sistémico de muy rápida acción.,240363,,2025-08-04 04:01:55.41197+00,4.0,9,1
131,POWER COMP. GATO/PERRO  2.5 A 5 KG X 1C,2024-02-16,products/dfv/reduced/prod_240396_red.jpg,0.0,0.0,0.0,Desc. POWER COMP. GATO/PERRO  2.5 A 5 KG X 1C,Spinosad 150 mg /300 mg/600 mg /900 mg /1200 mg  (según  presentación),Pulguicida sistémico.,240396,,2025-08-04 04:01:56.458759+00,4.0,9,1
658,"TOLTRAZOL 'PLUS'"" SUSP X 10 ML.""",2024-10-29,products/dfv/reduced/prod_261153_red.jpg,0.0,0.0,0.0,"Desc. TOLTRAZOL 'PLUS'"" SUSP X 10 ML.""","Toltrazuril, Pamoato de Pirantel, Febantel,","Coccidicida, Ascaricida, Trichuricida, Ancylostomicida y Giardicida.",261153,,2025-08-04 04:02:19.517576+00,3.0,945,1
427,SPINOMAX DUO 36 A 70 KG 4 TAB X 2000 MG,2024-05-12,products/dfv/reduced/prod_262088_red.jpg,0.0,0.0,0.0,Desc. SPINOMAX DUO 36 A 70 KG 4 TAB X 2000 MG,Spinosad 30 mg./kg. Y Lufenurón 10 mg./kg.,Combinación de 2 activos pulguicidas por vía oral.,262088,,2025-08-04 04:02:30.300078+00,4.0,19,1
415,SULFAVET X 100 ML.,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. SULFAVET X 100 ML.,Sulfametazina sódica 20%; Trimetoprim 4%.,Quimioterápico - Antimicrobiano,262068,,2025-08-04 04:00:52.494231+00,2.0,19,1
659,NOGASTROL X 10 COMP.,2024-10-29,products/dfv/reduced/prod_261300_red.jpg,0.0,0.0,0.0,Desc. NOGASTROL X 10 COMP.,Omeprazol 10 mg.,"Antiácido, antiulceroso.",261300,,2025-08-04 04:02:23.337852+00,2.0,945,1
504,ALGICAM PETS 2 MG PREMIUM 1 BL X 10,2024-05-12,enterprises/Integhra-Logo-CEVA.jpg,0.0,0.0,0.0,Desc. ALGICAM PETS 2 MG PREMIUM 1 BL X 10,Meloxicam 2 mg,Antiflamatorios - Antipiréticos - Analgésicos,262605,,2025-08-04 04:00:57.886116+00,2.0,19,1
115,ECTHOL HALO COLLAR CHICO X 40 CM,2024-02-16,products/dfv/reduced/prod_120454_red.jpg,0.0,0.0,0.0,Desc. ECTHOL HALO COLLAR CHICO X 40 CM,"Imidacloprid 10, 00 g, Deltametrina 3,10 g","antiparasitario externo para el control de pulgas y garrapatas y repelencia de flebótomos, moscas y mosquitos",120454,,2025-08-04 04:01:26.745524+00,9.0,8,1
302,BLOCK PIP. ECO (10-25 KG) X 2.5 ML,2024-05-09,products/dfv/reduced/prod_160053_red.jpg,0.0,0.0,0.0,Desc. BLOCK PIP. ECO (10-25 KG) X 2.5 ML,"Permetrina, Imidacloprid, Piriproxifeno",Pulguicida y garrapaticida. Repelente de mosq.,160053,,2025-08-04 04:01:35.642961+00,4.0,18,1
310,CEPHILEXINE 500 MG X 50 COMP(CEFALEXINA),2024-05-09,products/dfv/reduced/prod_160062_red.jpg,0.0,0.0,0.0,Desc. CEPHILEXINE 500 MG X 50 COMP(CEFALEXINA),Cefalexina,Antibiótico. Comprimidos ranurados.,160062,,2025-08-04 04:01:37.566584+00,2.0,18,1
392,P.I.P. PLUS 10 KG. X 1 PIP. FP,2024-05-12,products/dfv/reduced/prod_262029_red.jpg,0.0,0.0,0.0,Desc. P.I.P. PLUS 10 KG. X 1 PIP. FP,"Imidacloprid 8 %, Permetrina 30 %",Antiparasitario externo - Sistémico,262029,,2025-08-04 04:02:28.391551+00,4.0,19,1
699,CESTODAN X  4 COMP,2024-12-04,products/dfv/reduced/prod_170110_red.jpg,0.0,0.0,0.0,Desc. CESTODAN X  4 COMP,Praziquantel 25 mg.,Tenicida total de amplio espectro.,170110,,2025-07-28 04:01:43.459569+00,3.0,1070,1
322,ENROFLOXACINA 5% INY X 50 ML.JMARTIN,2024-05-09,products/dfv/reduced/prod_160102_red.jpg,0.0,0.0,0.0,Desc. ENROFLOXACINA 5% INY X 50 ML.JMARTIN,Enrofloxacina,Antibiótico bactericida.,160102,,2025-08-04 04:01:38.532532+00,2.0,18,1
698,DIAFIN 2 INY. X 20 ML,2024-12-04,products/dfv/reduced/prod_170150_red.jpg,0.0,0.0,0.0,Desc. DIAFIN 2 INY. X 20 ML,"Clorhidrato de Bencetimida 0,165 mg.","Antidiarreico, modulador de la motilidad intestinal.",170150,,2025-08-04 04:01:45.519455+00,2.0,1070,1
739,TEA 327 POLVO X 80 GR,2024-12-04,products/dfv/reduced/prod_170380_red.jpg,0.0,0.0,0.0,Desc. TEA 327 POLVO X 80 GR,Propoxur 1 g.,"Infestación por pulgas, garrapatas y piojos, especialmente en cachorros. ",170380,,2025-08-04 04:01:47.599936+00,4.0,1070,1
264,,2024-05-08,,0.0,0.0,0.0,Desc. ,,,99825,,2024-05-09 04:00:54.920009+00,,3,0
740,TEA LARVOX FOGGER  X 419 ML(B),2024-12-04,products/dfv/reduced/prod_170386_red.jpg,0.0,0.0,0.0,Desc. TEA LARVOX FOGGER  X 419 ML(B),Fenoxicarb.,Pulguicida y garrapacida ambiental.,170386,,2025-08-04 04:01:47.641788+00,4.0,1070,1
426,SPINOMAX DUO 18 A 36 KG 2 TAB X 2000 MG,2024-05-12,products/dfv/reduced/prod_262087_red.jpg,0.0,0.0,0.0,Desc. SPINOMAX DUO 18 A 36 KG 2 TAB X 2000 MG,Spinosad 30 mg./kg. Y Lufenurón 10 mg./kg.,Combinación de 2 activos pulguicidas por vía oral.,262087,,2025-08-04 04:02:30.254847+00,4.0,19,1
904,TRIPACK-PROTECH PERROS 00-05 KG,2025-07-12,enterprises/logo.jpg,0.0,0.0,0.0,Desc. TRIPACK-PROTECH PERROS 00-05 KG,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",210153,,2025-08-04 04:00:38.62502+00,4.0,1599,1
